,customer_id,churn,tenure,no_of_complaints,subscription_type,bill_type,Postpaid,Prepaid,Long,Short,Monthly
391,CUST00391,1,70,5,Postpaid,Monthly,1,0,0,0,1
392,CUST00392,0,22,2,Postpaid,Monthly,1,0,0,0,1
393,CUST00393,1,53,3,Postpaid,Short_Term,1,0,0,1,0
394,CUST00394,0,57,3,Postpaid,Monthly,1,0,0,0,1
395,CUST00395,0,8,1,Prepaid,Short_Term,0,1,0,1,0
396,CUST00396,1,18,2,Prepaid,Monthly,0,1,0,0,1
397,CUST00397,1,20,1,Postpaid,Monthly,1,0,0,0,1
398,CUST00398,0,8,1,Postpaid,Monthly,1,0,0,0,1
399,CUST00399,1,9,3,Prepaid,Long_Term,0,1,1,0,0
400,CUST00400,0,71,1,Postpaid,Monthly,1,0,0,0,1
401,CUST00401,0,71,0,Prepaid,Long_Term,0,1,1,0,0
402,CUST00402,1,11,0,Prepaid,Monthly,0,1,0,0,1
403,CUST00403,0,65,1,Prepaid,Monthly,0,1,0,0,1
404,CUST00404,0,42,1,Postpaid,Long_Term,1,0,1,0,0
405,CUST00405,1,29,2,Prepaid,Monthly,0,1,0,0,1
406,CUST00406,1,33,0,Prepaid,Monthly,0,1,0,0,1
407,CUST00407,0,51,1,Postpaid,Short_Term,1,0,0,1,0
408,CUST00408,0,7,1,Postpaid,Long_Term,1,0,1,0,0
409,CUST00409,0,25,1,Postpaid,Short_Term,1,0,0,1,0
410,CUST00410,1,49,2,Postpaid,Monthly,1,0,0,0,1
411,CUST00411,1,24,2,Postpaid,Monthly,1,0,0,0,1
412,CUST00412,0,60,0,Postpaid,Short_Term,1,0,0,1,0
413,CUST00413,0,16,1,Postpaid,Long_Term,1,0,1,0,0
414,CUST00414,0,36,1,Prepaid,Short_Term,0,1,0,1,0
415,CUST00415,0,21,1,Prepaid,Monthly,0,1,0,0,1
416,CUST00416,0,15,2,Postpaid,Monthly,1,0,0,0,1
417,CUST00417,1,68,1,Postpaid,Monthly,1,0,0,0,1
418,CUST00418,1,24,0,Prepaid,Monthly,0,1,0,0,1
419,CUST00419,0,35,2,Postpaid,Monthly,1,0,0,0,1
420,CUST00420,0,3,1,Postpaid,Monthly,1,0,0,0,1
421,CUST00421,0,40,2,Prepaid,Monthly,0,1,0,0,1
422,CUST00422,0,47,1,Postpaid,Long_Term,1,0,1,0,0
423,CUST00423,0,43,3,Prepaid,Monthly,0,1,0,0,1
424,CUST00424,1,24,3,Prepaid,Monthly,0,1,0,0,1
425,CUST00425,0,64,1,Postpaid,Short_Term,1,0,0,1,0
426,CUST00426,0,45,4,Prepaid,Short_Term,0,1,0,1,0
427,CUST00427,0,23,3,Prepaid,Long_Term,0,1,1,0,0
428,CUST00428,1,29,0,Prepaid,Long_Term,0,1,1,0,0
429,CUST00429,0,12,0,Postpaid,Long_Term,1,0,1,0,0
430,CUST00430,0,62,2,Postpaid,Monthly,1,0,0,0,1
431,CUST00431,0,69,1,Postpaid,Monthly,1,0,0,0,1
432,CUST00432,0,41,0,Postpaid,Long_Term,1,0,1,0,0
433,CUST00433,0,24,0,Postpaid,Monthly,1,0,0,0,1
434,CUST00434,0,72,2,Prepaid,Monthly,0,1,0,0,1
435,CUST00435,0,18,2,Prepaid,Long_Term,0,1,1,0,0
436,CUST00436,0,44,1,Postpaid,Monthly,1,0,0,0,1
437,CUST00437,0,9,2,Prepaid,Long_Term,0,1,1,0,0
438,CUST00438,0,36,2,Postpaid,Monthly,1,0,0,0,1
439,CUST00439,1,8,0,Prepaid,Monthly,0,1,0,0,1
440,CUST00440,0,12,0,Postpaid,Monthly,1,0,0,0,1
441,CUST00441,0,21,1,Prepaid,Long_Term,0,1,1,0,0
442,CUST00442,1,42,4,Prepaid,Monthly,0,1,0,0,1
443,CUST00443,0,53,0,Postpaid,Monthly,1,0,0,0,1
444,CUST00444,0,13,2,Postpaid,Long_Term,1,0,1,0,0
445,CUST00445,0,63,2,Prepaid,Monthly,0,1,0,0,1
446,CUST00446,0,51,0,Prepaid,Long_Term,0,1,1,0,0
447,CUST00447,0,55,0,Postpaid,Short_Term,1,0,0,1,0
448,CUST00448,0,11,2,Prepaid,Monthly,0,1,0,0,1
449,CUST00449,1,26,2,Prepaid,Monthly,0,1,0,0,1
450,CUST00450,0,49,5,Postpaid,Long_Term,1,0,1,0,0
451,CUST00451,0,38,1,Prepaid,Monthly,0,1,0,0,1
452,CUST00452,1,26,4,Prepaid,Monthly,0,1,0,0,1
453,CUST00453,0,18,0,Postpaid,Monthly,1,0,0,0,1
454,CUST00454,1,5,4,Postpaid,Monthly,1,0,0,0,1
455,CUST00455,0,18,1,Prepaid,Short_Term,0,1,0,1,0
456,CUST00456,1,64,0,Postpaid,Short_Term,1,0,0,1,0
457,CUST00457,0,59,1,Postpaid,Monthly,1,0,0,0,1
458,CUST00458,0,54,3,Postpaid,Monthly,1,0,0,0,1
459,CUST00459,1,12,1,Prepaid,Short_Term,0,1,0,1,0
460,CUST00460,1,10,5,Prepaid,Monthly,0,1,0,0,1
461,CUST00461,1,70,0,Prepaid,Monthly,0,1,0,0,1
462,CUST00462,0,32,2,Prepaid,Short_Term,0,1,0,1,0
463,CUST00463,1,34,1,Prepaid,Monthly,0,1,0,0,1
464,CUST00464,0,13,1,Prepaid,Monthly,0,1,0,0,1
465,CUST00465,1,43,1,Prepaid,Monthly,0,1,0,0,1
466,CUST00466,0,20,2,Postpaid,Long_Term,1,0,1,0,0
467,CUST00467,1,17,0,Prepaid,Long_Term,0,1,1,0,0
468,CUST00468,0,50,3,Postpaid,Monthly,1,0,0,0,1
469,CUST00469,1,21,2,Prepaid,Monthly,0,1,0,0,1
470,CUST00470,0,59,1,Prepaid,Short_Term,0,1,0,1,0
471,CUST00471,1,8,3,Prepaid,Monthly,0,1,0,0,1
472,CUST00472,1,59,2,Postpaid,Monthly,1,0,0,0,1
473,CUST00473,1,31,2,Prepaid,Long_Term,0,1,1,0,0
474,CUST00474,0,55,1,Postpaid,Short_Term,1,0,0,1,0
475,CUST00475,0,48,0,Prepaid,Monthly,0,1,0,0,1
476,CUST00476,1,33,3,Postpaid,Monthly,1,0,0,0,1
477,CUST00477,0,46,1,Prepaid,Short_Term,0,1,0,1,0
478,CUST00478,1,1,2,Prepaid,Monthly,0,1,0,0,1
479,CUST00479,0,16,1,Postpaid,Long_Term,1,0,1,0,0
480,CUST00480,0,51,2,Prepaid,Monthly,0,1,0,0,1
481,CUST00481,0,16,2,Prepaid,Monthly,0,1,0,0,1
482,CUST00482,0,59,2,Postpaid,Short_Term,1,0,0,1,0
483,CUST00483,0,23,1,Postpaid,Short_Term,1,0,0,1,0
484,CUST00484,0,50,0,Prepaid,Long_Term,0,1,1,0,0
485,CUST00485,0,67,0,Postpaid,Monthly,1,0,0,0,1
486,CUST00486,1,9,3,Postpaid,Long_Term,1,0,1,0,0
487,CUST00487,0,10,0,Prepaid,Short_Term,0,1,0,1,0
488,CUST00488,1,49,4,Postpaid,Short_Term,1,0,0,1,0
489,CUST00489,0,31,2,Postpaid,Monthly,1,0,0,0,1
490,CUST00490,0,60,1,Postpaid,Monthly,1,0,0,0,1
491,CUST00491,0,70,0,Postpaid,Long_Term,1,0,1,0,0
492,CUST00492,1,6,1,Postpaid,Monthly,1,0,0,0,1
493,CUST00493,1,34,2,Postpaid,Long_Term,1,0,1,0,0
494,CUST00494,0,51,1,Postpaid,Short_Term,1,0,0,1,0
495,CUST00495,1,7,1,Prepaid,Monthly,0,1,0,0,1
496,CUST00496,0,71,1,Postpaid,Short_Term,1,0,0,1,0
497,CUST00497,1,19,2,Prepaid,Monthly,0,1,0,0,1
498,CUST00498,0,5,1,Postpaid,Monthly,1,0,0,0,1
499,CUST00499,0,50,3,Postpaid,Long_Term,1,0,1,0,0
500,CUST00500,0,57,3,Postpaid,Short_Term,1,0,0,1,0
501,CUST00501,0,26,0,Prepaid,Monthly,0,1,0,0,1
502,CUST00502,0,27,2,Prepaid,Short_Term,0,1,0,1,0
503,CUST00503,1,21,3,Prepaid,Monthly,0,1,0,0,1
504,CUST00504,0,7,2,Postpaid,Long_Term,1,0,1,0,0
505,CUST00505,1,27,2,Prepaid,Short_Term,0,1,0,1,0
506,CUST00506,1,14,2,Prepaid,Monthly,0,1,0,0,1
507,CUST00507,0,39,1,Prepaid,Short_Term,0,1,0,1,0
508,CUST00508,0,37,1,Postpaid,Monthly,1,0,0,0,1
509,CUST00509,0,68,1,Postpaid,Monthly,1,0,0,0,1
510,CUST00510,0,25,0,Prepaid,Monthly,0,1,0,0,1
511,CUST00511,0,34,2,Prepaid,Long_Term,0,1,1,0,0
512,CUST00512,0,7,4,Prepaid,Short_Term,0,1,0,1,0
513,CUST00513,0,62,2,Postpaid,Monthly,1,0,0,0,1
514,CUST00514,0,29,0,Prepaid,Short_Term,0,1,0,1,0
515,CUST00515,0,53,0,Postpaid,Short_Term,1,0,0,1,0
516,CUST00516,0,13,1,Postpaid,Monthly,1,0,0,0,1
517,CUST00517,1,33,3,Prepaid,Monthly,0,1,0,0,1
518,CUST00518,1,56,3,Postpaid,Monthly,1,0,0,0,1
519,CUST00519,0,5,0,Prepaid,Short_Term,0,1,0,1,0
520,CUST00520,1,59,1,Postpaid,Monthly,1,0,0,0,1
521,CUST00521,0,22,0,Prepaid,Short_Term,0,1,0,1,0
522,CUST00522,0,27,4,Postpaid,Monthly,1,0,0,0,1
523,CUST00523,0,23,3,Prepaid,Monthly,0,1,0,0,1
524,CUST00524,1,4,0,Prepaid,Monthly,0,1,0,0,1
525,CUST00525,0,38,0,Prepaid,Monthly,0,1,0,0,1
526,CUST00526,1,49,1,Prepaid,Long_Term,0,1,1,0,0
527,CUST00527,0,65,1,Postpaid,Short_Term,1,0,0,1,0
528,CUST00528,1,3,3,Prepaid,Long_Term,0,1,1,0,0
529,CUST00529,0,71,0,Postpaid,Long_Term,1,0,1,0,0
530,CUST00530,0,23,2,Postpaid,Monthly,1,0,0,0,1
531,CUST00531,0,68,0,Postpaid,Short_Term,1,0,0,1,0
532,CUST00532,0,50,2,Postpaid,Short_Term,1,0,0,1,0
533,CUST00533,1,33,1,Prepaid,Monthly,0,1,0,0,1
534,CUST00534,0,59,3,Prepaid,Short_Term,0,1,0,1,0
535,CUST00535,1,4,2,Postpaid,Long_Term,1,0,1,0,0
536,CUST00536,0,53,2,Postpaid,Monthly,1,0,0,0,1
537,CUST00537,0,26,2,Prepaid,Monthly,0,1,0,0,1
538,CUST00538,0,60,2,Postpaid,Short_Term,1,0,0,1,0
539,CUST00539,0,39,1,Prepaid,Monthly,0,1,0,0,1
540,CUST00540,1,20,0,Postpaid,Monthly,1,0,0,0,1
541,CUST00541,0,58,1,Prepaid,Monthly,0,1,0,0,1
542,CUST00542,0,8,3,Postpaid,Long_Term,1,0,1,0,0
543,CUST00543,0,60,1,Prepaid,Long_Term,0,1,1,0,0
544,CUST00544,0,21,2,Postpaid,Short_Term,1,0,0,1,0
545,CUST00545,0,54,1,Postpaid,Monthly,1,0,0,0,1
546,CUST00546,0,69,1,Prepaid,Short_Term,0,1,0,1,0
547,CUST00547,1,7,1,Prepaid,Short_Term,0,1,0,1,0
548,CUST00548,0,62,0,Prepaid,Long_Term,0,1,1,0,0
549,CUST00549,0,58,2,Postpaid,Long_Term,1,0,1,0,0
550,CUST00550,0,28,2,Prepaid,Long_Term,0,1,1,0,0
551,CUST00551,0,24,0,Prepaid,Monthly,0,1,0,0,1
552,CUST00552,0,16,1,Postpaid,Monthly,1,0,0,0,1
553,CUST00553,1,41,2,Prepaid,Monthly,0,1,0,0,1
554,CUST00554,1,64,2,Prepaid,Short_Term,0,1,0,1,0
555,CUST00555,0,39,1,Prepaid,Monthly,0,1,0,0,1
556,CUST00556,0,43,1,Postpaid,Monthly,1,0,0,0,1
557,CUST00557,0,48,1,Postpaid,Long_Term,1,0,1,0,0
558,CUST00558,0,39,3,Postpaid,Monthly,1,0,0,0,1
559,CUST00559,0,37,2,Postpaid,Monthly,1,0,0,0,1
560,CUST00560,0,2,0,Postpaid,Monthly,1,0,0,0,1
561,CUST00561,1,4,1,Prepaid,Short_Term,0,1,0,1,0
562,CUST00562,0,67,1,Prepaid,Short_Term,0,1,0,1,0
563,CUST00563,0,56,0,Postpaid,Long_Term,1,0,1,0,0
564,CUST00564,1,15,4,Prepaid,Long_Term,0,1,1,0,0
565,CUST00565,0,47,0,Postpaid,Monthly,1,0,0,0,1
566,CUST00566,0,47,0,Postpaid,Monthly,1,0,0,0,1
567,CUST00567,0,29,2,Postpaid,Short_Term,1,0,0,1,0
568,CUST00568,0,59,0,Prepaid,Short_Term,0,1,0,1,0
569,CUST00569,0,40,0,Postpaid,Long_Term,1,0,1,0,0
570,CUST00570,0,64,3,Postpaid,Monthly,1,0,0,0,1
571,CUST00571,0,40,1,Prepaid,Monthly,0,1,0,0,1
572,CUST00572,0,65,1,Postpaid,Short_Term,1,0,0,1,0
573,CUST00573,0,43,2,Postpaid,Monthly,1,0,0,0,1
574,CUST00574,0,31,0,Postpaid,Monthly,1,0,0,0,1
575,CUST00575,1,68,0,Postpaid,Monthly,1,0,0,0,1
576,CUST00576,0,51,3,Prepaid,Short_Term,0,1,0,1,0
577,CUST00577,0,30,1,Postpaid,Short_Term,1,0,0,1,0
578,CUST00578,0,2,1,Postpaid,Short_Term,1,0,0,1,0
579,CUST00579,0,41,2,Prepaid,Monthly,0,1,0,0,1
580,CUST00580,0,36,0,Postpaid,Long_Term,1,0,1,0,0
581,CUST00581,0,63,0,Prepaid,Short_Term,0,1,0,1,0
582,CUST00582,0,59,2,Postpaid,Long_Term,1,0,1,0,0
583,CUST00583,0,62,0,Postpaid,Monthly,1,0,0,0,1
584,CUST00584,0,27,0,Postpaid,Monthly,1,0,0,0,1
585,CUST00585,1,63,4,Prepaid,Monthly,0,1,0,0,1
586,CUST00586,0,12,0,Postpaid,Monthly,1,0,0,0,1
587,CUST00587,0,21,1,Postpaid,Long_Term,1,0,1,0,0
588,CUST00588,0,48,2,Postpaid,Monthly,1,0,0,0,1
589,CUST00589,0,70,0,Prepaid,Monthly,0,1,0,0,1
590,CUST00590,0,42,2,Postpaid,Monthly,1,0,0,0,1
591,CUST00591,0,38,0,Prepaid,Short_Term,0,1,0,1,0
592,CUST00592,0,5,1,Postpaid,Short_Term,1,0,0,1,0
593,CUST00593,0,70,1,Postpaid,Monthly,1,0,0,0,1
594,CUST00594,1,10,2,Prepaid,Monthly,0,1,0,0,1
595,CUST00595,1,7,2,Postpaid,Monthly,1,0,0,0,1
596,CUST00596,0,64,1,Prepaid,Monthly,0,1,0,0,1
597,CUST00597,0,37,1,Prepaid,Monthly,0,1,0,0,1
598,CUST00598,0,25,3,Postpaid,Long_Term,1,0,1,0,0
599,CUST00599,0,64,2,Postpaid,Monthly,1,0,0,0,1
600,CUST00600,1,3,1,Prepaid,Long_Term,0,1,1,0,0
601,CUST00601,1,18,2,Postpaid,Monthly,1,0,0,0,1
602,CUST00602,0,50,0,Postpaid,Monthly,1,0,0,0,1
603,CUST00603,0,17,2,Prepaid,Monthly,0,1,0,0,1
604,CUST00604,1,24,2,Prepaid,Short_Term,0,1,0,1,0
605,CUST00605,0,13,2,Prepaid,Long_Term,0,1,1,0,0
606,CUST00606,0,58,1,Postpaid,Short_Term,1,0,0,1,0
607,CUST00607,0,11,0,Postpaid,Long_Term,1,0,1,0,0
608,CUST00608,0,59,2,Prepaid,Monthly,0,1,0,0,1
609,CUST00609,1,25,1,Prepaid,Short_Term,0,1,0,1,0
610,CUST00610,0,28,2,Prepaid,Monthly,0,1,0,0,1
611,CUST00611,0,46,2,Postpaid,Long_Term,1,0,1,0,0
612,CUST00612,0,8,0,Postpaid,Monthly,1,0,0,0,1
613,CUST00613,0,3,1,Prepaid,Long_Term,0,1,1,0,0
614,CUST00614,0,72,0,Postpaid,Short_Term,1,0,0,1,0
615,CUST00615,0,42,2,Prepaid,Long_Term,0,1,1,0,0
616,CUST00616,0,57,0,Prepaid,Short_Term,0,1,0,1,0
617,CUST00617,0,64,1,Postpaid,Monthly,1,0,0,0,1
618,CUST00618,1,55,3,Prepaid,Monthly,0,1,0,0,1
619,CUST00619,1,71,2,Postpaid,Monthly,1,0,0,0,1
620,CUST00620,1,4,2,Prepaid,Short_Term,0,1,0,1,0
621,CUST00621,0,65,1,Prepaid,Short_Term,0,1,0,1,0
622,CUST00622,0,62,4,Prepaid,Short_Term,0,1,0,1,0
623,CUST00623,0,56,0,Prepaid,Monthly,0,1,0,0,1
624,CUST00624,0,28,1,Postpaid,Short_Term,1,0,0,1,0
625,CUST00625,1,4,2,Prepaid,Short_Term,0,1,0,1,0
626,CUST00626,0,27,2,Postpaid,Monthly,1,0,0,0,1
627,CUST00627,0,20,1,Prepaid,Monthly,0,1,0,0,1
628,CUST00628,1,61,3,Postpaid,Monthly,1,0,0,0,1
629,CUST00629,1,27,3,Prepaid,Short_Term,0,1,0,1,0
630,CUST00630,1,23,3,Prepaid,Monthly,0,1,0,0,1
631,CUST00631,0,55,1,Prepaid,Monthly,0,1,0,0,1
632,CUST00632,0,61,1,Postpaid,Long_Term,1,0,1,0,0
633,CUST00633,0,34,2,Postpaid,Long_Term,1,0,1,0,0
634,CUST00634,1,53,3,Postpaid,Short_Term,1,0,0,1,0
635,CUST00635,0,8,0,Prepaid,Monthly,0,1,0,0,1
636,CUST00636,0,17,2,Postpaid,Monthly,1,0,0,0,1
637,CUST00637,0,69,1,Prepaid,Long_Term,0,1,1,0,0
638,CUST00638,0,54,2,Prepaid,Monthly,0,1,0,0,1
639,CUST00639,0,59,0,Prepaid,Monthly,0,1,0,0,1
640,CUST00640,0,31,0,Postpaid,Short_Term,1,0,0,1,0
641,CUST00641,0,43,3,Prepaid,Short_Term,0,1,0,1,0
642,CUST00642,0,58,1,Postpaid,Monthly,1,0,0,0,1
643,CUST00643,0,64,1,Prepaid,Monthly,0,1,0,0,1
644,CUST00644,1,28,2,Postpaid,Monthly,1,0,0,0,1
645,CUST00645,0,7,1,Postpaid,Short_Term,1,0,0,1,0
646,CUST00646,0,45,2,Postpaid,Short_Term,1,0,0,1,0
647,CUST00647,0,54,2,Postpaid,Long_Term,1,0,1,0,0
648,CUST00648,0,7,0,Postpaid,Monthly,1,0,0,0,1
649,CUST00649,0,22,1,Postpaid,Long_Term,1,0,1,0,0
650,CUST00650,0,45,2,Prepaid,Short_Term,0,1,0,1,0
651,CUST00651,0,54,2,Postpaid,Short_Term,1,0,0,1,0
652,CUST00652,0,66,2,Prepaid,Long_Term,0,1,1,0,0
653,CUST00653,0,35,3,Postpaid,Monthly,1,0,0,0,1
654,CUST00654,1,41,2,Prepaid,Short_Term,0,1,0,1,0
655,CUST00655,1,53,2,Postpaid,Monthly,1,0,0,0,1
656,CUST00656,0,62,0,Postpaid,Monthly,1,0,0,0,1
657,CUST00657,1,66,2,Postpaid,Long_Term,1,0,1,0,0
658,CUST00658,1,5,2,Prepaid,Monthly,0,1,0,0,1
659,CUST00659,1,37,0,Prepaid,Short_Term,0,1,0,1,0
660,CUST00660,0,26,1,Postpaid,Short_Term,1,0,0,1,0
661,CUST00661,0,61,2,Postpaid,Monthly,1,0,0,0,1
662,CUST00662,0,58,1,Postpaid,Short_Term,1,0,0,1,0
663,CUST00663,1,9,2,Prepaid,Short_Term,0,1,0,1,0
664,CUST00664,0,52,1,Prepaid,Monthly,0,1,0,0,1
665,CUST00665,0,18,1,Postpaid,Monthly,1,0,0,0,1
666,CUST00666,0,6,2,Prepaid,Long_Term,0,1,1,0,0
667,CUST00667,0,67,1,Prepaid,Monthly,0,1,0,0,1
668,CUST00668,0,12,0,Prepaid,Long_Term,0,1,1,0,0
669,CUST00669,1,47,4,Prepaid,Monthly,0,1,0,0,1
670,CUST00670,0,13,1,Postpaid,Long_Term,1,0,1,0,0
671,CUST00671,0,2,0,Postpaid,Monthly,1,0,0,0,1
672,CUST00672,0,38,0,Prepaid,Monthly,0,1,0,0,1
673,CUST00673,0,7,2,Postpaid,Short_Term,1,0,0,1,0
674,CUST00674,0,21,0,Postpaid,Short_Term,1,0,0,1,0
675,CUST00675,1,31,0,Postpaid,Monthly,1,0,0,0,1
676,CUST00676,0,43,1,Prepaid,Short_Term,0,1,0,1,0
677,CUST00677,1,58,2,Postpaid,Short_Term,1,0,0,1,0
678,CUST00678,0,15,0,Postpaid,Short_Term,1,0,0,1,0
679,CUST00679,0,34,0,Postpaid,Long_Term,1,0,1,0,0
680,CUST00680,0,33,1,Prepaid,Short_Term,0,1,0,1,0
681,CUST00681,0,53,2,Postpaid,Monthly,1,0,0,0,1
682,CUST00682,0,52,1,Postpaid,Short_Term,1,0,0,1,0
683,CUST00683,0,60,0,Postpaid,Long_Term,1,0,1,0,0
684,CUST00684,0,64,1,Postpaid,Long_Term,1,0,1,0,0
685,CUST00685,0,69,1,Postpaid,Monthly,1,0,0,0,1
686,CUST00686,0,40,1,Postpaid,Short_Term,1,0,0,1,0
687,CUST00687,1,38,3,Postpaid,Short_Term,1,0,0,1,0
688,CUST00688,0,13,0,Postpaid,Monthly,1,0,0,0,1
689,CUST00689,0,35,1,Postpaid,Monthly,1,0,0,0,1
690,CUST00690,0,19,1,Postpaid,Long_Term,1,0,1,0,0
691,CUST00691,0,4,1,Postpaid,Long_Term,1,0,1,0,0
692,CUST00692,0,46,0,Postpaid,Short_Term,1,0,0,1,0
693,CUST00693,1,39,3,Prepaid,Short_Term,0,1,0,1,0
694,CUST00694,1,11,2,Postpaid,Monthly,1,0,0,0,1
695,CUST00695,1,21,4,Postpaid,Monthly,1,0,0,0,1
696,CUST00696,0,42,3,Postpaid,Short_Term,1,0,0,1,0
697,CUST00697,0,13,5,Postpaid,Short_Term,1,0,0,1,0
698,CUST00698,0,8,1,Prepaid,Monthly,0,1,0,0,1
699,CUST00699,0,31,1,Postpaid,Short_Term,1,0,0,1,0
700,CUST00700,0,26,2,Postpaid,Monthly,1,0,0,0,1
701,CUST00701,0,61,0,Prepaid,Short_Term,0,1,0,1,0
702,CUST00702,0,19,1,Postpaid,Long_Term,1,0,1,0,0
703,CUST00703,1,3,2,Prepaid,Long_Term,0,1,1,0,0
704,CUST00704,0,62,0,Postpaid,Short_Term,1,0,0,1,0
705,CUST00705,0,25,2,Postpaid,Monthly,1,0,0,0,1
706,CUST00706,0,46,1,Postpaid,Short_Term,1,0,0,1,0
707,CUST00707,0,40,3,Postpaid,Short_Term,1,0,0,1,0
708,CUST00708,0,28,1,Postpaid,Monthly,1,0,0,0,1
709,CUST00709,0,14,2,Postpaid,Short_Term,1,0,0,1,0
710,CUST00710,0,31,0,Postpaid,Monthly,1,0,0,0,1
711,CUST00711,1,46,2,Prepaid,Monthly,0,1,0,0,1
712,CUST00712,0,38,2,Postpaid,Monthly,1,0,0,0,1
713,CUST00713,1,48,4,Prepaid,Monthly,0,1,0,0,1
714,CUST00714,0,53,2,Postpaid,Monthly,1,0,0,0,1
715,CUST00715,0,36,2,Prepaid,Short_Term,0,1,0,1,0
716,CUST00716,0,28,0,Prepaid,Monthly,0,1,0,0,1
717,CUST00717,0,1,2,Postpaid,Short_Term,1,0,0,1,0
718,CUST00718,0,1,1,Postpaid,Short_Term,1,0,0,1,0
719,CUST00719,0,72,2,Postpaid,Monthly,1,0,0,0,1
720,CUST00720,0,9,0,Postpaid,Long_Term,1,0,1,0,0
721,CUST00721,0,31,1,Postpaid,Monthly,1,0,0,0,1
722,CUST00722,0,52,0,Postpaid,Monthly,1,0,0,0,1
723,CUST00723,1,54,1,Prepaid,Monthly,0,1,0,0,1
724,CUST00724,0,63,0,Prepaid,Long_Term,0,1,1,0,0
725,CUST00725,1,44,1,Prepaid,Short_Term,0,1,0,1,0
726,CUST00726,0,55,1,Postpaid,Monthly,1,0,0,0,1
727,CUST00727,0,61,0,Postpaid,Long_Term,1,0,1,0,0
728,CUST00728,0,45,1,Postpaid,Short_Term,1,0,0,1,0
729,CUST00729,0,57,3,Postpaid,Monthly,1,0,0,0,1
730,CUST00730,1,3,1,Prepaid,Monthly,0,1,0,0,1
731,CUST00731,0,31,0,Prepaid,Monthly,0,1,0,0,1
732,CUST00732,0,63,1,Postpaid,Monthly,1,0,0,0,1
733,CUST00733,0,47,1,Postpaid,Monthly,1,0,0,0,1
734,CUST00734,0,67,1,Prepaid,Monthly,0,1,0,0,1
735,CUST00735,1,13,1,Postpaid,Monthly,1,0,0,0,1
736,CUST00736,1,23,2,Postpaid,Short_Term,1,0,0,1,0
737,CUST00737,1,58,3,Prepaid,Monthly,0,1,0,0,1
738,CUST00738,0,71,1,Postpaid,Monthly,1,0,0,0,1
739,CUST00739,0,24,1,Postpaid,Monthly,1,0,0,0,1
740,CUST00740,0,1,1,Postpaid,Monthly,1,0,0,0,1
741,CUST00741,0,71,3,Postpaid,Monthly,1,0,0,0,1
742,CUST00742,0,12,0,Prepaid,Long_Term,0,1,1,0,0
743,CUST00743,1,5,1,Prepaid,Short_Term,0,1,0,1,0
744,CUST00744,1,43,2,Postpaid,Long_Term,1,0,1,0,0
745,CUST00745,1,24,4,Postpaid,Monthly,1,0,0,0,1
746,CUST00746,0,38,1,Postpaid,Long_Term,1,0,1,0,0
747,CUST00747,0,57,2,Prepaid,Monthly,0,1,0,0,1
748,CUST00748,0,6,0,Prepaid,Short_Term,0,1,0,1,0
749,CUST00749,0,50,2,Postpaid,Monthly,1,0,0,0,1
750,CUST00750,0,68,3,Postpaid,Monthly,1,0,0,0,1
751,CUST00751,1,21,3,Prepaid,Short_Term,0,1,0,1,0
752,CUST00752,0,19,0,Postpaid,Monthly,1,0,0,0,1
753,CUST00753,0,12,0,Prepaid,Monthly,0,1,0,0,1
754,CUST00754,1,6,1,Prepaid,Monthly,0,1,0,0,1
755,CUST00755,0,41,1,Postpaid,Short_Term,1,0,0,1,0
756,CUST00756,0,36,3,Prepaid,Long_Term,0,1,1,0,0
757,CUST00757,0,36,2,Postpaid,Monthly,1,0,0,0,1
758,CUST00758,0,64,2,Postpaid,Monthly,1,0,0,0,1
759,CUST00759,0,4,0,Prepaid,Short_Term,0,1,0,1,0
760,CUST00760,0,15,1,Prepaid,Short_Term,0,1,0,1,0
761,CUST00761,0,37,1,Postpaid,Monthly,1,0,0,0,1
762,CUST00762,0,18,4,Postpaid,Long_Term,1,0,1,0,0
763,CUST00763,0,42,1,Prepaid,Monthly,0,1,0,0,1
764,CUST00764,0,35,1,Prepaid,Monthly,0,1,0,0,1
765,CUST00765,0,41,2,Postpaid,Short_Term,1,0,0,1,0
766,CUST00766,0,11,0,Postpaid,Long_Term,1,0,1,0,0
767,CUST00767,0,11,0,Prepaid,Long_Term,0,1,1,0,0
768,CUST00768,0,30,2,Postpaid,Short_Term,1,0,0,1,0
769,CUST00769,1,49,2,Postpaid,Long_Term,1,0,1,0,0
770,CUST00770,0,47,2,Prepaid,Long_Term,0,1,1,0,0
771,CUST00771,0,66,1,Postpaid,Monthly,1,0,0,0,1
772,CUST00772,0,59,2,Postpaid,Short_Term,1,0,0,1,0
773,CUST00773,1,49,3,Postpaid,Long_Term,1,0,1,0,0
774,CUST00774,0,58,0,Prepaid,Monthly,0,1,0,0,1
775,CUST00775,1,10,0,Postpaid,Monthly,1,0,0,0,1
776,CUST00776,0,19,1,Prepaid,Long_Term,0,1,1,0,0
777,CUST00777,0,25,1,Prepaid,Short_Term,0,1,0,1,0
778,CUST00778,1,30,5,Prepaid,Monthly,0,1,0,0,1
779,CUST00779,0,46,1,Postpaid,Short_Term,1,0,0,1,0
780,CUST00780,0,58,1,Postpaid,Short_Term,1,0,0,1,0
781,CUST00781,1,19,3,Postpaid,Long_Term,1,0,1,0,0
782,CUST00782,1,59,3,Postpaid,Monthly,1,0,0,0,1
