Time (s),Speed (RPM),Torque (Nm),Flux (Wb),Voltage (V),Current (A),Power (W),Kp,Ki,Kd,PID Gain Adjustment,Speed Overshoot (RPM),Torque Ripple (Nm),Flux Ripple (Wb),Control Error (RPM),ISE,Stabilization Time (s),Load Disturbance (Nm),"Internal Disturbance (Friction, Temp)",Simulation Step (s),Platform/Method,Optimization Iteration,"Target (Success = 1, Failure = 0)"
82,1500.8781197632454,20.01075368089255,0.10843071954346953,231.1061951775741,4.964931345007139,1168.257042231547,1.2443321679816461,0.009026020756584756,0.005196105735398656,0.1802099186164511,8,-0.21741350258698364,0.009919875047931908,48.43419238559943,0.033916175711236646,2.209988719905003,0.5049661355708217,0.04776166629601591,1,cRIO,2,0
83,1504.7552843124074,19.912718346862437,0.09023672752570618,228.63153139847492,4.8091869495429735,1118.4015378001022,1.1915062892074382,0.01133738212289843,0.004490025795425208,0.17272202726892788,9,0.030626550257111092,0.006604513182152716,49.43838441399215,0.017365770830491865,2.2128482590347054,0.4972358702396452,0.036149100876221196,1,cRIO,2,0
84,1503.6377368689532,19.92551416761782,0.09213172369264963,229.55298587940698,4.996104706939731,1111.4103547474783,1.1928612523414652,0.007311319055710216,0.005659025952021096,0.11877914848826443,0,-0.10859514135440243,0.01147227298650986,45.66982777388304,0.021393728770650322,1.853578245062326,0.4443265487675231,0.05810708338658271,1,Simulink,2,1
85,1494.307096331328,19.563862952432302,0.09830790261674373,230.43356414342722,4.80390942080628,1151.0562440498852,1.2175818783666428,0.009843977423547397,0.005627028665919219,0.15000657447336263,5,-0.5731659868453179,0.017036726280242002,48.63392572274828,0.023545278943947125,2.018561470648454,0.5253239564404426,0.05506577015016218,1,Simulink,5,1
86,1500.2586350568126,20.066891882653803,0.10024191495536512,230.72114830464295,4.9482261689285005,1122.2181459169879,1.1982145016237804,0.010264815077285567,0.0066348664354350904,0.1047904997368151,4,-0.09170552848318587,0.01353126686797426,42.04437013990863,0.02343040219299986,2.0650796321980667,0.4309312144156763,0.0582823093458351,1,cRIO,5,1
87,1495.5920629349314,19.830397617395057,0.10291965862457908,230.89128700898019,5.124251218840706,1132.437298538547,1.2910290134132483,0.01185304036869289,0.005952649343692441,0.17406920113800795,6,0.10682718845319689,0.02505660301772631,55.43954246823711,0.016876163953455165,1.8520862239841036,0.4961666527811523,0.041275373401013796,1,cRIO,5,0
88,1487.571025438569,19.70723921905213,0.10855189053392827,230.89453311650215,4.881035937909185,1150.8159643644763,1.1462505216434797,0.00999531319370096,0.00793032028549251,0.18691602640743862,4,0.13832774100757364,0.0035348116749339244,47.44403682614523,0.01602208066638469,1.958210845422456,0.6487107937933394,0.012659139107478977,1,Simulink,7,1
89,1498.282957782946,19.601651376755136,0.11189931045551779,229.68242344085957,4.942558424042789,1156.922986231001,1.1859857696010285,0.008892618539171863,0.004074480851572107,0.19380122518083925,4,0.15864947624966005,0.018153094900581812,46.70997074488932,0.018983537474595552,2.047472601094261,0.39300391421449177,0.0770559969139144,1,cRIO,5,1
90,1494.0246471824248,20.026757137156782,0.10064102564950225,229.7054603449741,4.94210334616243,1184.2155155538878,1.2213012505896488,0.013941356782932983,0.006268965025431633,0.18406541852034689,0,-0.12839619470909633,0.005831454220206829,40.979386401441964,0.009947109358190523,1.8775468469377226,0.6267004998622063,0.04003745679569816,1,cRIO,5,1
91,1496.6178605696039,19.666841391727687,0.11659270664219192,231.69767359195905,5.079254312717217,1164.9624006450374,1.200682783191873,0.012572100207726852,0.005566980263267101,0.11670668029948973,0,0.059250386377993014,0.010667550859274452,46.58335333086134,0.01866192129457511,1.6453578957114927,0.5984732163827321,0.05301193933230579,1,cRIO,1,1
92,1503.82840957094,21.079202910139003,0.095306242124934,233.97196941952825,4.987947343883228,1139.7956065225646,1.2939567615715701,0.009264566941237578,0.006071155172111669,0.14014656832861805,0,-0.23328890868967678,0.006687083533864772,47.40754598140485,0.021125785411319948,1.7295626264003936,0.42056295001289656,0.045336982737926614,1,Simulink,9,1
93,1493.285587222923,20.42203912624045,0.0870506157545023,227.66516512834355,4.7111989286499965,1155.3834092228449,1.27319503738112,0.009728717336369683,0.005436885324635421,0.1607768912563535,9,0.14823940185445064,0.011304049259567989,46.92047925255143,0.025928536372786106,1.9184076561861392,0.45858783299846767,0.03559680530971884,1,Simulink,6,0
94,1496.7011222022747,19.880136928204976,0.10449749371181105,231.56670669564252,5.0257278698365075,1178.3254381096772,1.2058835698889578,0.006408902376796821,0.003845539178670745,0.1640004225331795,4,-0.0650259996664859,0.008671063315500868,55.7998110372053,0.016512504047915693,1.9511027458804062,0.4643998586272086,0.08174751333893332,1,Simulink,8,1
95,1503.3258282197119,19.49418958404347,0.10260573206030486,232.73205965455597,4.608736035785087,1129.8357259683671,1.207792150778052,0.009207988130663359,0.005213942301078979,0.14833337050249182,9,-0.33615757951046465,0.005594234688268702,51.40678268769185,0.01970195077305733,2.389364392469223,0.5916627688722842,0.055690239650432904,1,Simulink,6,0
96,1501.6881076525192,19.986659433080792,0.09009425011791793,229.77638143532846,4.626822850404284,1159.7511601033073,1.3460245202210306,0.010353381068460354,0.005339508013487008,0.11896185123735128,4,0.17626966704859998,0.01233469026281562,56.405917782475875,0.019400789583627526,2.1342861526452315,0.6102714490279302,0.016168274876084757,1,Simulink,9,1
97,1497.9661033119498,20.570545664613253,0.10568945018482936,227.47397905245978,5.0400049131883335,1130.636608389422,1.097998183405049,0.009134616173670949,0.00613403827764814,0.17948716457790373,8,-0.10214492326320473,0.0061236526901231846,60.735492352715276,0.018697461233591804,2.1798019212935826,0.39073715055719915,0.06442555823748784,1,cRIO,3,0
98,1492.58940814783,19.531477657404118,0.10103216259765918,228.57559795029874,4.228724934151881,1171.4854659484024,1.1157953135326297,0.011178456569773274,0.005031214589669565,0.19234745632840683,0,0.1092579433817964,0.01391628092022704,55.39849091738279,0.018347772677001356,2.014408287197226,0.5821238769680388,0.07386936857094417,1,cRIO,8,1
99,1495.4643317511882,20.22870037139587,0.10138975652363284,230.8353628100345,5.018673038586319,1136.8114622556736,1.2002000630118297,0.00857122688059196,0.0042196233952691495,0.14327699994564497,8,-0.023884632147168485,0.003489470555201115,44.96103145073189,0.022816209699474625,2.384991159020547,0.3960361263924287,0.09586411526428068,1,Simulink,8,0
100,1496.4733583452867,20.98442942560244,0.093516436296775,226.66443307890503,5.172036824043615,1147.7036592070315,1.1848479089526462,0.008908892439176946,0.006871714624315838,0.15709180557209365,1,-0.28859794575249126,0.011443328082729801,59.289670726807216,0.01764010281101314,2.1221692911751657,0.7392903508064368,0.016457022450011308,1,Simulink,4,1
101,1494.9035794249507,21.180441085906484,0.10877362209206476,226.4440489305953,4.955166734101814,1146.629081681929,1.2195943314471056,0.00802124345852056,0.005032025343368217,0.14757761203754705,7,-0.14752367251468776,0.007889878029708726,58.612069615676326,0.0190795228145629,1.8189165890499277,0.4839065057684956,0.0434873353563776,1,Simulink,6,0
102,1497.5225815945034,20.58266279961164,0.11292293746884709,227.20821953107276,5.2012481494623275,1166.3781661269456,1.2776797405224913,0.010770216064252758,0.004955739879721423,0.17290433373143316,4,0.47673507614764055,0.017119418450780337,48.51037295521503,0.02402419420585742,1.9569598278363303,0.35636045908548597,0.04983921489756777,1,cRIO,7,1
103,1492.6643683517075,20.510862634380036,0.10337573733439014,229.19381542049197,5.017525031033993,1159.4419338211019,1.2069611699231808,0.010301368457703828,0.004230949892413294,0.14134047469515568,0,0.45169215923092887,0.005442394674419794,48.77807381752034,0.01715144174673043,1.9003762345290296,0.5867110402022915,0.043367521075782914,1,cRIO,5,1
104,1493.6408447348208,20.133348839941956,0.11078996556702338,229.9586932138578,4.915754024555922,1163.4867024215373,1.1549860409384594,0.010843799077828207,0.004833462834862122,0.15125284806411485,5,0.29630699942567856,0.005910216287250643,44.89127910439736,0.022333714504228382,2.0648046496823227,0.3023540181851172,0.056752645319815366,1,Simulink,7,1
105,1510.2365623149492,20.948526671634898,0.09300302193685138,231.42205944178133,4.8221940578154925,1148.082018456832,1.15898837630029,0.007661968502884196,0.00588329147072825,0.1557298789362201,2,0.08882227812491696,0.009422713414054052,47.2328437701239,0.024449297443254674,2.057275696600219,0.6765561177627261,0.04505629269291172,1,Simulink,7,1
106,1499.6529835285378,20.89158569210518,0.0993447606986794,230.38982474533518,5.003324134881212,1128.7470587900787,1.1989269537796496,0.007863314006887223,0.004931511788883024,0.11480129246429085,6,-0.16822427351207847,0.01870961265946969,49.94116081088183,0.019817195286854147,2.110401662063156,0.5569301667889381,-0.0166978542125166,1,cRIO,5,0
107,1496.768212314253,19.855553792832975,0.10015387564501269,225.84296050221894,4.938029555061901,1172.3026050366564,1.2704724741551083,0.0114377268390814,0.0036645347065518813,0.17518803605984246,6,0.14480045100000316,0.005941947398302047,44.44097957144148,0.023610286946843695,2.2592939494020516,0.41273039677585527,0.07035535550078083,1,Simulink,2,0
108,1503.5908939758933,20.367887595019184,0.11449719585361229,229.97482244270418,4.886826553605037,1142.8407395354163,1.2320413342047485,0.009783797315872929,0.007286797622493851,0.1502517786649044,9,0.1226562044352657,0.013262548666987024,46.60661906659515,0.021434755161922007,1.9654121735589358,0.5093137662744526,0.034455618458640924,1,Simulink,2,0
109,1499.0487775330082,20.50168248029195,0.10186666473926458,231.64745676152455,4.710244535589952,1141.0706277211439,1.1487378986173769,0.006748564794807216,0.005299904459090312,0.1287097526717076,6,-0.07460110201044627,0.018414624322799358,53.26114040804835,0.02034513611745393,1.9043826939605215,0.47681135945829883,0.04575038729626023,1,cRIO,2,0
110,1496.5739621915413,19.538702443189802,0.08606944387805193,232.10279928850997,5.104890495200276,1141.783918619649,1.2303128170283923,0.0077912704412844485,0.004125142450556151,0.13050485440988144,8,0.20225908959458394,0.013733424280473397,46.67707256025703,0.012057484317959138,2.1018989723311057,0.6342256782860181,0.036755238426687535,1,cRIO,8,0
111,1495.9834357079644,19.686434502735917,0.08899904659031938,231.42698191007904,5.383779616910668,1168.630901717065,1.1954406528566344,0.011432910758632073,0.004168192206383849,0.15736807250060655,4,-0.21705341167940545,0.002677758625153898,54.419715604643635,0.014705435909943608,2.1626553879095423,0.6326741754331675,0.034676936751440096,1,cRIO,9,1
112,1497.8175573734275,19.600099621282244,0.10440957779522973,228.51875179182238,5.427549468560634,1161.2342413362087,1.2334653864728167,0.00982042193888956,0.006862981089310929,0.13514732247086614,6,0.12083549643966592,0.020809089705688733,58.0045184625008,0.024681770762254345,1.8922453472368441,0.41147427124392044,0.03549991048381044,1,Simulink,5,0
113,1502.5474164708007,20.239419609004095,0.10182146342531666,230.06282179610213,4.838894224445485,1145.8617997350173,1.1642138793176733,0.010969393367144033,0.003947130984142196,0.13402112512853398,6,0.16306207441973963,0.020182911783360402,47.93627952889226,0.026164333956933572,1.9062678981040404,0.5888838819539992,0.06804983311115695,1,cRIO,2,0
114,1504.7629525397601,20.19391367100448,0.11377366578781152,230.75670793870546,5.342705945868056,1117.6016039362314,1.217414312383341,0.010566647185071333,0.004063480154194509,0.16159168443527477,4,0.18502408407327922,0.008671533620864902,48.53498887938501,0.014199465379346552,1.6551704420043931,0.38651819397505316,0.06725462299197373,1,Simulink,8,1
115,1494.8614422198214,19.945345651709616,0.103750528103451,233.0755399077742,4.76172792981674,1161.6044649930477,1.1948049933814926,0.010066083478262905,0.005972044887102539,0.13977154322692675,5,0.03350519503244969,0.0076008817338410455,57.02368904630759,0.021648064322219707,1.5549306647973788,0.4812145031373643,0.04652911716294191,1,Simulink,9,1
116,1493.4401922731695,20.233234845468154,0.10728238107305867,229.71569765279636,5.178613565397354,1152.953036810749,1.2608564960578055,0.006955589390148292,0.004651224738993131,0.1485637371429793,8,0.312506482709562,0.00823977322314158,45.44818836283414,0.016448597223616957,1.8285520088832867,0.3933971833285489,0.036131269144559816,1,Simulink,2,0
117,1512.074753168562,19.276146615960823,0.08590320705340351,231.14686758337595,5.175194767582516,1165.7772843170426,1.2554388330153616,0.012482268640029603,0.002871409791173069,0.15900823919858934,5,-0.10592163991391175,-0.0059114062426758925,40.368037150710606,0.015761470725015395,2.0559337603390957,0.42292963384019927,0.09620201758029973,1,cRIO,1,1
118,1490.9605429374278,20.310891264953515,0.08389828290939658,232.59005796642847,5.117858724024935,1129.441715643496,1.2335289317407192,0.009332384420158758,0.005426782584835132,0.12437297875586224,3,-0.2020667700472877,0.013405810322980818,50.140995378601176,0.023727476687884122,1.5321536199186254,0.35796648672345266,0.04074803334320812,1,Simulink,5,1
119,1509.331365381341,19.906248058135613,0.1099551857716296,230.10927888329007,4.841475433925764,1123.631810988839,1.2432817092409836,0.0111990224823285,0.006060559878091819,0.13063626498557812,3,0.36768737990566586,0.012165933476901697,47.57185161546892,0.0277242261526466,1.793451800852848,0.4469713932211996,0.05788010990123698,1,Simulink,7,0
120,1503.2155564929008,20.109836123057505,0.09241464118479042,224.28029667561225,4.878608606396975,1122.7933755882661,1.1538363441841846,0.007355743527899355,0.006159560550106906,0.17304978232900178,8,-0.24818429696343047,0.012807359889358785,42.038136105691976,0.027210671313543967,2.0368416885302283,0.4110343516453859,0.07290376113963129,1,cRIO,5,0
121,1505.8139269590943,21.801416067905436,0.10041589067558435,232.84080184625972,5.202527050880388,1169.9206500661505,1.2887119809020091,0.009161373938031047,0.004501314976063621,0.15639531026963724,1,-0.036539954384377425,0.0019399519820419986,51.71857637126858,0.018745261028293242,2.279583782918353,0.6162710593605967,0.03287983028107618,1,Simulink,9,1
122,1494.2269071623114,19.42035880038458,0.10030233802717337,225.84880987024434,4.911005959402575,1115.2791588089722,1.2684530649921233,0.00846133769129919,0.006652834186339027,0.1722704270691668,1,-0.06193698325525672,0.00741896934321768,50.77333535037225,0.016725768235226132,1.9831649302386931,0.5070936038077786,0.07321162353809343,1,cRIO,1,1
123,1506.8874795223442,19.829802421642068,0.09287959344581978,229.63023003380263,4.836619749634486,1151.1687738976718,1.2042719342609955,0.01052341456695268,0.006766242409671854,0.14735110560600856,6,0.2009195734248965,0.012117639230310286,45.20927822868907,0.02140663439974187,1.9753466167638603,0.4183225359787827,0.0639092116695868,1,Simulink,5,0
124,1498.7903943643385,19.061654834331062,0.11721692612135143,229.45190802222854,5.03454088331539,1174.8909798152613,1.0827513865239398,0.008976612256176577,0.004612882726420195,0.14327379909098711,6,0.3792166487103603,0.012800434263021507,46.94776898942067,0.02749075945945545,2.0361127748376004,0.4137118781050394,0.0578741149339599,1,cRIO,4,0
125,1499.2491624874235,19.033947769802722,0.09719142704899283,230.33517932752736,4.57635166244029,1163.1270672993378,1.1838268375926722,0.00649056643992461,0.004485492213246638,0.15913363221659843,6,-0.182621618019157,2.9489289463818097e-05,53.119176937676755,0.024038678862700134,2.2297462829967407,0.5009012362088,0.05969206257270447,1,cRIO,4,0
126,1495.4716583217048,20.02004493105511,0.09503692522787677,228.12331272013498,4.825628155930385,1160.8173689042383,1.0717886538417587,0.006289859834553886,0.008167190144013334,0.13670987726460937,4,-0.027227169773394747,0.019900771757656963,52.87453020457519,0.022652259265445753,1.6713461930859443,0.46353579458828675,0.04026674385352609,1,cRIO,8,1
127,1496.06959400596,19.677516044117546,0.11329431705094384,230.86685492529384,5.005812023227185,1127.8843619243094,1.2715850832858457,0.010187369657347057,0.005000159797041036,0.16083350508301042,5,0.004379650695615812,-0.001670194086444839,53.52432138407202,0.031380395089138334,2.151882754844363,0.47372045230528975,0.027693625385080994,1,cRIO,9,0
